id,date,NH4,BSK5,Suspended,O2,NO3,NO2,SO4,PO4,CL,year,month
16,2019-01-23,1.9,5.8,4.0,7.5,3.33,0.064,17.7,1.09,34.2,2019,1
16,2019-02-19,3.6,7.2,11.0,11.0,3.0,0.14,36.1,1.4,47.6,2019,2
16,2019-03-21,0.5,7.8,9.0,14.1,3.5,0.08,36.6,0.21,39.3,2019,3
16,2019-04-16,0.26,4.1,6.0,7.7,0.0,0.072,45.5,0.22,34.2,2019,4
16,2019-05-20,0.42,6.8,10.0,4.3,4.56,0.33,35.1,0.95,27.3,2019,5
16,2019-06-12,0.5,8.0,10.0,5.65,3.16,0.95,40.7,0.95,35.8,2019,6
16,2019-07-10,0.33,4.1,19.0,7.8,0.4,0.075,33.0,1.12,39.3,2019,7
16,2019-08-07,0.3,5.0,12.0,9.1,0.28,0.047,21.5,0.12,30.8,2019,8
16,2019-09-11,0.21,4.8,17.0,9.5,0.0,0.01,20.3,0.4,18.8,2019,9
16,2019-10-23,0.32,5.6,14.0,8.6,0.81,0.017,23.07,0.12,27.3,2019,10
16,2019-11-12,0.22,5.0,9.0,10.8,2.8,0.06,19.9,0.25,26.7,2019,11
16,2019-12-10,0.53,5.0,7.0,8.3,1.4,0.083,14.6,0.18,33.3,2019,12
16,2020-01-14,0.23,4.0,9.0,7.7,1.9,0.07,35.2,0.099,33.3,2020,1
16,2020-02-04,0.15,2.4,8.0,7.7,2.69,0.064,30.4,0.054,32.15,2020,2
16,2020-03-04,0.22,4.0,7.0,8.0,2.1,0.03,41.0,0.11,33.9,2020,3
16,2020-04-07,0.22,4.4,6.0,6.9,1.62,0.083,49.3,0.067,37.2,2020,4
16,2020-05-06,0.31,6.3,10.0,7.9,1.01,0.098,29.6,0.357,49.25,2020,5
16,2020-06-10,0.3,8.0,7.0,6.1,0.96,0.052,49.3,0.26,47.0,2020,6
16,2020-07-07,0.39,8.9,9.0,4.08,0.32,0.042,24.37,0.25,50.7,2020,7
16,2020-08-12,0.2,6.0,12.0,8.3,0.71,0.046,27.2,0.39,29.61,2020,8
16,2020-09-15,0.16,7.4,10.0,8.0,0.84,0.072,22.6,0.11,31.7,2020,9
16,2020-10-06,0.28,5.6,12.0,6.2,1.9,0.1,15.7,0.29,44.0,2020,10
16,2020-11-03,0.07,6.2,9.0,7.1,2.06,0.044,26.8,0.21,35.5,2020,11
16,2020-12-08,0.17,5.6,13.0,6.8,3.38,0.06,31.0,0.16,40.3,2020,12
16,2021-01-28,0.26,5.4,,6.5,2.01,0.08,,0.13,,2021,1
16,2021-02-16,1.64,6.8,,8.0,7.71,0.068,,0.454,,2021,2
16,2021-03-16,2.29,4.4,9.0,7.7,7.7,6.79,32.8,0.76,36.1,2021,3
16,2021-04-06,0.16,6.1,9.0,10.8,6.38,0.164,45.5,0.045,37.9,2021,4
17,2000-03-23,0.53,9.7,19.0,10.5,6.0,1.18,42.0,,35.4,2000,3
17,2000-06-28,0.5,7.1,22.0,10.7,0.28,0.46,17.0,,22.5,2000,6
17,2000-08-16,0.75,3.0,19.8,13.5,1.8,0.02,20.0,0.46,22.8,2000,8
17,2000-11-07,0.07,5.6,29.8,10.7,14.2,0.84,22.0,,22.8,2000,11
17,2001-02-14,0.4,7.0,11.6,13.7,6.58,0.03,12.3,0.12,35.0,2001,2
17,2001-06-16,0.4,7.0,11.6,13.7,6.58,0.03,12.3,0.12,35.0,2001,6
17,2001-07-09,0.22,4.8,23.8,13.5,2.74,0.06,13.9,1.39,26.8,2001,7
17,2001-11-01,0.3,3.5,24.9,10.8,1.43,0.23,14.17,1.28,25.0,2001,11
17,2002-02-05,1.8,3.8,16.0,13.9,4.65,0.02,14.9,0.096,26.3,2002,2
17,2002-05-12,0.2,1.9,15.0,12.0,5.2,0.06,17.3,0.04,47.3,2002,5
17,2002-06-12,0.018,3.8,15.2,15.5,3.7,0.032,16.2,0.05,22.8,2002,6
17,2002-09-18,1.43,3.6,18.4,14.4,3.7,0.11,17.09,0.67,59.6,2002,9
17,2002-12-18,0.17,4.3,42.0,9.3,7.27,0.32,18.0,0.2,35.0,2002,12
17,2003-02-28,4.0,4.5,10.2,15.9,3.7,0.1,15.6,0.08,17.5,2003,2
17,2003-06-11,1.5,7.0,19.6,14.1,2.9,0.08,18.3,0.07,24.5,2003,6
17,2003-09-18,0.73,4.7,17.4,14.9,3.63,0.08,18.08,0.09,27.47,2003,9
17,2003-12-19,1.1,3.7,13.8,11.5,0.19,0.09,25.3,0.03,27.6,2003,12
17,2004-03-04,0.52,5.3,18.5,10.1,3.5,0.08,43.4,0.37,22.2,2004,3
17,2004-05-13,1.09,4.64,23.5,7.1,0.0,0.13,29.5,0.6,25.8,2004,5
17,2004-09-27,1.38,2.15,26.0,7.89,2.02,0.02,25.6,0.04,28.2,2004,9
17,2004-12-29,0.23,2.8,15.0,7.8,2.1,0.04,21.3,0.02,33.5,2004,12
17,2005-03-02,1.69,4.05,57.0,13.4,5.06,0.091,16.29,0.29,28.1,2005,3
17,2005-06-15,0.77,7.74,,7.4,5.7,0.059,21.16,0.33,27.0,2005,6
17,2005-09-23,0.38,5.1,28.0,9.5,0.0,0.011,16.52,0.82,21.1,2005,9
17,2005-11-01,0.48,4.21,32.0,12.7,2.46,0.96,29.25,0.41,23.6,2005,11
17,2006-03-03,1.04,2.57,43.0,7.73,6.8,0.067,17.92,0.076,28.95,2006,3
17,2006-06-02,0.43,4.8,33.0,6.7,2.35,0.065,27.92,0.64,20.2,2006,6
17,2006-09-21,4.28,4.15,23.0,9.6,6.19,0.86,24.09,0.81,22.2,2006,9
17,2006-12-12,0.38,4.93,18.0,8.2,4.8,0.13,18.1,0.07,26.2,2006,12
17,2007-03-14,0.11,3.9,12.0,12.3,6.43,0.04,12.66,0.06,20.1,2007,3
17,2007-06-05,0.93,7.17,59.5,6.7,1.93,0.12,18.8,0.13,29.7,2007,6
17,2007-09-25,0.073,3.2,20.0,12.1,1.44,0.037,20.64,0.17,25.6,2007,9
17,2007-12-13,1.15,4.54,10.0,11.26,3.74,0.12,23.34,0.12,28.4,2007,12
17,2008-03-04,0.12,6.48,9.0,12.7,4.17,0.093,23.17,0.063,28.9,2008,3
17,2008-05-14,1.09,4.87,14.0,10.28,1.92,0.038,25.74,0.058,18.0,2008,5
17,2008-09-23,0.059,7.93,1.14,0.0,9.31,1.49,20.6,0.088,74.2,2008,9
17,2008-11-21,0.25,9.59,0.77,0.0,12.79,4.2,25.0,0.079,90.2,2008,11
17,2010-06-30,4.14,3.7,15.0,8.1,5.18,0.82,14.48,0.0,32.13,2010,6
17,2010-09-27,0.36,4.2,33.0,8.9,2.8,0.005,22.7,0.0,25.0,2010,9
17,2010-11-05,0.006,11.3,4.33,0.0,10.7,1.97,21.6,0.031,64.13,2010,11
17,2011-02-17,0.51,2.6,10.5,13.7,4.7,0.089,25.18,0.16,20.6,2011,2
17,2011-05-24,0.714,5.8,24.0,8.77,3.71,0.026,36.5,0.295,23.9,2011,5
17,2011-08-03,0.55,13.02,48.0,9.76,0.34,0.013,38.0,1.549,29.5,2011,8
17,2011-11-15,1.37,4.1,24.0,9.5,1.97,0.034,31.8,0.05,27.4,2011,11
17,2012-02-24,0.84,3.1,36.0,6.5,11.15,0.331,28.9,0.0,36.3,2012,2
17,2012-05-07,0.61,4.2,45.0,12.65,0.93,0.039,27.9,0.061,17.9,2012,5
17,2012-08-20,0.81,4.9,24.0,10.08,0.66,0.038,45.5,0.51,32.9,2012,8
17,2012-11-02,1.48,4.8,27.0,9.42,0.9,0.085,34.5,0.64,29.6,2012,11
17,2013-03-27,0.33,2.4,10.0,11.36,5.72,0.056,25.0,0.05,15.2,2013,3
17,2013-05-21,1.3,2.8,18.0,12.02,2.78,0.08,29.3,0.15,22.7,2013,5
17,2013-07-25,0.9,3.9,9.0,9.26,0.6,0.091,30.2,0.087,64.16,2013,7
17,2013-11-14,1.35,2.29,16.0,8.1,2.63,0.12,32.7,0.11,33.4,2013,11
17,2014-02-08,0.72,2.13,9.0,13.65,3.24,0.068,16.1,0.07,18.3,2014,2
17,2014-05-07,1.03,3.1,24.0,9.1,11.15,0.1,34.5,0.02,30.6,2014,5
17,2014-08-28,0.58,1.95,20.0,9.3,26.1,0.06,26.1,0.07,15.0,2014,8
17,2014-11-13,0.45,2.29,24.0,9.6,6.09,0.29,22.8,0.079,19.9,2014,11
17,2015-02-14,1.46,2.3,9.5,10.4,12.0,0.29,29.7,0.06,18.5,2015,2
17,2015-06-18,0.37,3.4,19.0,8.8,2.45,0.043,32.1,0.51,32.13,2015,6
17,2015-08-27,0.56,3.5,46.5,8.9,1.56,0.011,31.5,0.79,40.51,2015,8
17,2015-10-23,0.435,4.15,28.5,8.05,2.07,0.025,49.8,0.189,42.24,2015,10
17,2016-02-18,1.88,3.1,9.0,9.65,17.2,0.123,54.87,0.65,42.12,2016,2
17,2016-05-16,2.74,2.21,17.0,4.66,2.2,0.084,44.67,2.39,40.51,2016,5
17,2016-08-25,2.9,3.5,104.0,6.5,1.83,0.145,30.15,1.59,44.26,2016,8
17,2016-10-20,0.68,6.55,12.0,11.37,5.36,0.082,20.1,2.255,47.03,2016,10
17,2017-03-15,10.3,7.25,15.0,10.76,4.1,0.053,53.05,1.536,45.63,2017,3
17,2017-05-25,0.61,4.1,32.0,9.29,2.3,0.72,51.8,1.4,37.6,2017,5
17,2017-07-27,0.14,7.6,43.0,4.99,0.64,0.015,53.6,2.26,40.51,2017,7
17,2017-08-08,0.43,8.03,35.0,4.77,0.56,0.015,61.42,2.64,14.0,2017,8
17,2017-11-08,2.85,13.3,69.0,13.23,3.63,0.254,80.41,0.818,47.49,2017,11
17,2018-01-29,1.43,5.74,13.0,12.2,8.18,0.119,,0.693,,2018,1
17,2018-02-22,0.305,7.3,5.0,12.6,7.12,0.076,,0.334,,2018,2
17,2018-03-27,3.43,3.0,22.0,9.27,5.7,0.131,67.0,0.99,42.95,2018,3
17,2018-04-17,0.285,5.5,10.0,9.3,2.77,0.171,,0.075,,2018,4
17,2018-05-23,0.698,8.0,17.0,9.5,1.6,0.07,58.49,2.555,38.79,2018,5
17,2018-06-14,0.567,3.95,10.6,8.96,0.781,0.01,,2.422,,2018,6
17,2018-07-18,0.2,6.2,14.0,11.46,1.16,0.003,,1.47,,2018,7
17,2018-08-16,0.714,1.75,19.0,8.11,1.44,0.026,24.57,0.935,44.34,2018,8
17,2018-09-19,0.715,6.35,20.0,9.02,1.5,0.007,,0.501,,2018,9
17,2018-10-03,0.266,6.45,28.0,9.82,2.22,0.016,42.44,0.532,44.56,2018,10
17,2018-11-21,0.371,2.85,26.0,9.9,1.86,0.121,,0.551,,2018,11
17,2018-12-12,1.483,7.4,,9.63,2.42,0.089,,0.509,,2018,12
18,2000-03-22,0.08,3.2,17.8,12.0,5.0,0.64,21.5,,35.4,2000,3
18,2000-06-27,0.37,7.8,34.2,10.7,0.42,2.3,30.0,,39.9,2000,6
18,2000-08-16,1.03,3.8,26.0,10.8,2.62,0.55,35.0,0.75,26.3,2000,8
18,2000-11-06,0.02,5.7,28.4,7.1,3.4,0.34,14.0,0.08,42.1,2000,11
18,2001-02-13,1.0,6.9,12.8,13.4,11.9,0.1,19.8,0.68,40.3,2001,2
18,2001-06-16,1.0,6.9,12.8,13.4,11.9,0.1,19.8,0.68,40.3,2001,6
18,2001-07-09,0.018,6.6,31.6,7.9,3.35,0.06,18.6,0.39,31.9,2001,7
18,2001-11-01,0.5,6.2,34.5,7.5,0.52,0.06,19.48,0.8,35.5,2001,11
18,2002-02-05,1.8,5.8,18.8,11.3,18.0,0.66,20.1,1.32,47.0,2002,2
18,2002-05-12,0.5,3.5,16.8,10.0,5.6,0.1,19.6,0.08,49.1,2002,5
18,2002-06-12,0.012,6.5,18.2,14.4,12.3,0.67,18.4,0.07,38.6,2002,6
18,2002-09-18,1.68,7.3,28.9,5.9,4.7,0.04,16.16,1.12,31.5,2002,9
18,2002-12-18,4.5,4.9,46.4,5.4,6.56,0.4,19.8,0.84,56.1,2002,12
18,2003-03-28,0.28,3.5,14.3,15.4,5.6,0.42,16.8,0.18,35.0,2003,3
18,2003-06-11,1.8,6.4,18.8,14.8,4.9,0.1,22.1,0.03,34.3,2003,6
18,2003-09-29,1.32,6.0,16.1,9.2,3.9,0.69,31.72,0.16,41.65,2003,9
18,2003-12-29,1.8,3.9,21.0,9.3,0.98,0.14,28.21,0.67,29.4,2003,12
18,2004-03-04,2.88,4.5,20.6,9.9,4.6,0.22,46.8,0.7,35.5,2004,3
18,2004-05-13,3.88,6.06,22.0,9.3,1.16,0.48,40.0,2.22,37.4,2004,5
18,2004-09-27,3.27,3.3,24.0,6.49,10.0,0.33,37.2,0.085,22.6,2004,9
18,2004-12-29,3.94,4.19,22.5,8.57,6.2,0.57,34.59,1.2,55.5,2004,12
18,2005-03-02,3.66,4.9,595.0,8.0,0.2,11.12,37.8,0.81,41.4,2005,3
18,2005-06-15,0.81,7.8,,6.8,6.1,0.35,28.65,0.69,22.8,2005,6
18,2005-09-15,1.31,5.2,25.0,9.2,3.87,0.48,21.63,0.56,30.4,2005,9
18,2005-11-01,0.47,4.86,37.0,10.4,2.03,0.032,21.53,0.12,41.3,2005,11
18,2006-03-03,4.16,5.8,27.5,8.06,5.9,0.14,37.03,0.19,35.45,2006,3
18,2006-06-02,3.24,6.25,17.0,8.2,3.25,0.45,38.82,1.77,33.1,2006,6
18,2006-09-21,4.15,3.52,27.0,7.2,6.24,0.89,26.06,0.89,31.0,2006,9
18,2006-12-12,5.29,5.41,9.5,6.1,8.3,0.22,24.0,0.76,39.0,2006,12
18,2007-03-14,2.53,4.39,6.0,7.18,7.78,0.16,24.37,0.31,31.9,2007,3
18,2007-06-05,5.55,6.35,53.5,6.1,2.47,0.77,31.84,0.29,43.0,2007,6
18,2007-09-25,3.91,4.2,22.5,5.5,5.47,0.49,31.22,1.63,33.2,2007,9
18,2007-12-13,2.79,7.16,11.0,9.46,6.98,0.47,34.29,0.63,38.3,2007,12
18,2008-03-04,2.57,4.81,40.6,10.3,3.87,0.31,29.85,1.09,36.5,2008,3
18,2008-05-14,2.42,6.32,9.0,9.06,8.71,0.63,30.28,0.88,25.8,2008,5
18,2008-09-23,0.58,5.83,2.11,0.0,2.69,5.91,24.6,0.2,94.7,2008,9
18,2008-11-21,0.46,9.16,1.86,0.0,10.06,10.58,34.9,0.16,114.2,2008,11
18,2010-06-30,3.8,6.8,87.5,4.9,4.87,0.12,84.0,0.34,23.0,2010,6
18,2010-09-27,2.46,6.32,49.0,6.3,8.71,0.63,30.28,0.45,25.8,2010,9
18,2010-11-05,0.39,8.2,4.46,0.0,9.1,6.54,25.8,0.17,98.2,2010,11
18,2011-02-17,3.39,6.5,25.5,13.15,7.62,0.21,33.46,0.549,17.9,2011,2
18,2011-05-24,7.85,5.2,94.0,6.17,5.24,0.805,42.1,0.122,28.3,2011,5
18,2011-08-03,10.4,10.72,98.0,4.87,2.198,0.521,46.9,4.24,32.7,2011,8
18,2011-11-15,3.98,5.2,35.0,8.1,13.2,0.324,34.0,0.432,29.1,2011,11
18,2012-02-24,8.05,4.1,28.5,9.42,10.3,0.069,36.2,0.13,58.14,2012,2
18,2012-05-07,9.33,5.8,40.0,6.49,1.28,1.57,39.5,0.42,28.9,2012,5
18,2012-08-20,7.78,5.1,38.0,7.8,3.24,1.57,47.1,0.98,38.2,2012,8
18,2012-11-02,9.2,5.8,46.0,9.11,4.6,1.25,36.2,0.82,31.5,2012,11
18,2013-03-27,1.03,2.62,12.0,11.35,12.4,0.092,28.1,0.11,15.6,2013,3
18,2013-05-21,3.98,8.7,22.0,6.83,5.82,0.95,38.2,0.83,29.8,2013,5
18,2013-07-25,2.06,6.3,11.0,7.97,6.26,1.0,38.4,0.21,38.38,2013,7
18,2013-11-14,2.3,3.2,20.0,7.5,4.8,0.41,36.5,0.34,28.1,2013,11
18,2014-02-08,2.28,2.4,10.0,10.73,10.21,0.32,18.3,0.32,21.5,2014,2
18,2014-05-07,5.17,3.45,28.5,8.5,10.3,0.17,36.2,0.13,48.14,2014,5
18,2014-08-28,5.42,3.2,25.0,7.5,28.5,0.12,28.52,0.12,19.5,2014,8
18,2014-11-13,2.1,2.48,32.0,6.5,14.3,3.46,31.5,1.22,23.6,2014,11
18,2015-02-14,4.39,3.25,10.5,9.11,15.8,0.26,37.8,0.78,22.9,2015,2
18,2015-06-18,4.27,3.7,15.5,9.05,3.9,0.59,39.95,2.26,60.07,2015,6
18,2015-08-27,5.56,6.4,15.0,6.9,7.07,0.73,36.8,5.7,78.91,2015,8
18,2015-10-23,5.86,5.5,16.0,6.1,7.38,2.5,65.5,0.394,54.21,2015,10
18,2016-02-18,4.91,6.5,12.4,9.2,30.6,1.73,66.94,2.2,65.99,2016,2
18,2016-05-16,4.19,14.79,19.0,7.7,10.98,0.55,58.07,5.66,64.26,2016,5
18,2016-08-25,4.6,11.6,57.0,6.5,9.25,1.3,64.77,4.72,85.75,2016,8
18,2016-10-20,13.97,9.3,4.0,10.12,19.8,0.96,48.92,3.123,69.49,2016,10
18,2017-03-15,7.85,6.45,14.0,10.58,18.6,0.347,92.14,1.102,46.33,2017,3
18,2017-05-25,17.59,5.0,26.0,7.26,2.83,0.53,89.5,7.43,59.19,2017,5
18,2017-08-08,0.03,11.48,19.0,5.11,1.141,1.432,55.84,10.154,80.32,2017,8
18,2017-11-08,1.0,9.45,33.0,10.09,8.66,0.373,29.04,5.578,14.73,2017,11
18,2018-01-29,15.72,6.29,8.0,9.37,3.61,0.835,,3.891,,2018,1
18,2018-02-22,15.942,4.05,9.0,9.17,8.0,1.24,,3.975,,2018,2
18,2018-03-27,1.14,3.7,17.0,9.87,23.7,2.036,113.58,0.418,55.42,2018,3
18,2018-04-17,5.42,2.7,9.0,8.37,4.6,0.498,,4.868,,2018,4
18,2018-05-23,21.97,9.25,23.0,5.24,2.3,0.105,53.61,7.699,63.7,2018,5
18,2018-06-14,13.09,10.6,25.0,1.46,1.69,0.026,,13.879,,2018,6
18,2018-07-18,27.145,12.8,21.0,1.43,1.53,0.052,,13.127,,2018,7
18,2018-08-16,18.28,5.3,24.0,2.09,2.04,0.289,17.31,6.764,63.73,2018,8
18,2018-09-19,18.28,5.55,17.0,6.16,1.9,0.841,,6.48,,2018,9
18,2018-10-03,19.04,8.45,10.0,6.87,5.85,0.468,65.0,3.4,62.67,2018,10
18,2018-11-21,27.733,5.75,22.0,6.48,3.33,0.152,,3.09,,2018,11
18,2018-12-12,27.837,6.65,,3.2,2.48,0.2,,1.136,,2018,12
19,2000-01-27,3.75,7.3,34.0,9.5,9.29,0.85,26.7,0.97,52.6,2000,1
19,2000-03-23,2.06,7.7,19.8,12.9,11.4,2.16,39.0,,53.1,2000,3
19,2000-06-27,0.33,7.8,36.2,9.3,0.42,0.48,32.0,,31.2,2000,6
19,2000-08-16,2.34,5.4,20.0,7.4,2.82,0.74,30.0,0.75,31.5,2000,8
19,2000-10-27,3.75,7.3,34.0,9.5,9.29,0.85,26.7,0.97,52.6,2000,10
19,2001-02-14,1.3,8.0,19.2,10.6,7.14,0.21,26.1,0.34,45.6,2001,2
19,2001-06-21,1.05,4.7,34.4,7.6,2.48,0.07,13.3,0.136,26.8,2001,6
19,2001-08-28,1.0,5.9,24.8,5.7,3.92,0.02,22.68,1.52,49.1,2001,8
19,2001-11-07,0.098,5.1,39.2,10.9,2.68,0.08,18.3,0.19,28.0,2001,11
19,2002-03-18,1.89,7.0,16.4,10.1,6.73,0.81,33.3,0.7,22.8,2002,3
19,2002-04-10,0.2,3.6,22.8,12.3,1.39,0.033,25.9,0.05,26.3,2002,4
19,2002-09-18,1.28,5.6,25.6,8.0,5.8,0.19,14.9,0.9,43.8,2002,9
19,2002-10-17,4.14,5.1,19.5,6.1,4.8,0.05,22.36,2.0,25.4,2002,10
19,2003-02-28,4.01,8.5,18.8,11.8,5.9,1.0,19.6,0.19,61.4,2003,2
19,2003-05-15,5.3,6.8,22.0,2.9,10.2,1.0,32.6,0.5,28.0,2003,5
19,2003-09-23,3.45,5.6,19.2,9.9,4.1,0.9,22.8,0.41,47.0,2003,9
19,2003-11-24,10.2,50.9,1.49,5.9,4.5,15.6,0.0,,0.03,2003,11
19,2004-02-16,1.04,3.6,21.4,10.3,4.11,0.07,31.3,0.22,26.5,2004,2
19,2004-05-17,1.71,3.8,27.5,2.9,0.4,0.01,27.8,0.15,24.1,2004,5
19,2004-09-20,3.79,2.88,30.0,7.67,14.8,2.16,43.4,2.24,69.3,2004,9
19,2004-10-13,2.82,12.7,23.0,8.9,17.6,0.56,22.7,1.01,71.6,2004,10
19,2005-03-10,3.55,5.87,28.0,9.2,11.6,0.28,22.46,0.3,47.7,2005,3
19,2005-06-21,0.73,6.9,8.5,3.9,1.42,0.1,2.29,0.095,23.05,2005,6
19,2005-09-22,1.36,2.6,34.0,7.2,2.46,0.52,10.2,,38.7,2005,9
19,2005-11-02,0.23,4.54,22.0,9.5,0.83,0.21,22.87,0.028,41.3,2005,11
19,2006-02-13,4.7,10.7,46.5,5.1,3.02,0.17,39.6,0.036,51.8,2006,2
19,2006-05-16,2.7,5.79,15.0,4.9,3.61,0.23,40.74,1.57,33.1,2006,5
19,2006-08-28,0.35,5.48,27.0,9.34,1.32,0.16,27.81,0.098,17.54,2006,8
19,2006-10-19,6.94,3.48,27.0,8.11,4.7,0.33,27.76,0.38,47.5,2006,10
19,2007-01-24,1.82,6.85,6.0,9.93,8.55,0.91,32.91,0.11,41.1,2007,1
19,2007-06-20,5.17,13.72,20.0,3.0,3.03,3.58,44.59,2.23,52.7,2007,6
19,2007-09-25,3.82,4.2,2.5,4.1,5.86,0.097,21.45,0.36,32.5,2007,9
19,2007-12-11,1.91,5.84,36.0,10.11,7.4,1.69,38.64,0.2,43.3,2007,12
19,2008-02-11,3.19,7.79,32.5,10.95,6.15,0.67,33.86,0.11,41.5,2008,2
19,2008-05-26,3.24,6.66,45.5,6.36,3.86,0.42,39.21,0.39,35.6,2008,5
19,2008-09-23,1.24,9.07,1.97,0.0,7.69,1.87,31.7,0.15,92.7,2008,9
19,2008-11-21,1.38,8.49,2.08,0.0,10.06,7.2,41.4,0.2,109.7,2008,11
19,2009-08-27,0.91,6.49,9.95,0.0,9.18,3.85,28.4,0.41,83.8,2009,8
19,2009-12-24,1.25,7.7,10.39,0.0,8.91,12.8,70.3,0.19,99.9,2009,12
19,2010-03-31,0.27,9.5,2.39,,10.0,6.66,33.32,0.09,106.2,2010,3
19,2010-06-30,7.28,7.7,14.4,6.3,5.64,0.48,20.49,0.16,41.21,2010,6
19,2010-09-27,3.4,7.5,47.0,6.6,4.9,0.54,31.8,0.39,29.6,2010,9
19,2010-11-05,1.14,10.3,5.42,0.0,7.2,6.72,24.6,0.071,86.17,2010,11
19,2011-01-25,2.883,8.4,42.0,11.3,7.02,0.738,40.33,0.466,32.49,2011,1
19,2011-05-24,12.42,5.5,31.0,2.28,5.69,0.934,52.2,0.213,38.3,2011,5
19,2011-08-03,12.18,7.48,45.0,4.22,4.45,0.15,58.4,0.541,40.0,2011,8
19,2011-11-15,9.37,4.9,28.0,7.8,12.8,2.63,37.6,0.83,33.6,2011,11
19,2012-02-24,8.15,5.4,70.0,7.81,9.79,0.38,42.8,0.16,76.57,2012,2
19,2012-05-07,9.42,20.4,58.0,5.19,3.97,2.08,48.8,0.514,37.8,2012,5
19,2012-08-20,14.2,5.2,53.0,5.2,4.2,2.74,53.8,2.16,35.6,2012,8
19,2012-11-02,16.2,8.1,55.0,4.22,5.8,1.98,22.5,1.71,28.0,2012,11
19,2013-03-27,1.16,4.23,15.0,10.4,9.51,0.14,32.5,0.22,18.9,2013,3
19,2013-05-21,9.37,10.2,26.0,4.55,6.05,2.88,35.7,0.4,31.6,2013,5
19,2013-07-25,5.92,16.2,19.0,5.2,3.66,3.1,39.5,1.43,54.2,2013,7
19,2013-11-14,5.4,3.68,27.0,6.9,4.2,2.3,47.3,1.04,36.5,2013,11
19,2014-02-08,4.44,5.1,11.0,10.72,14.1,1.86,32.2,1.36,38.4,2014,2
19,2014-05-07,8.6,13.9,64.0,5.5,9.79,0.38,52.3,0.24,55.9,2014,5
19,2014-08-28,7.25,11.7,27.0,5.5,26.0,0.29,39.0,0.18,28.3,2014,8
19,2014-11-13,5.14,6.99,58.0,5.8,14.5,4.65,34.9,0.97,26.1,2014,11
19,2015-02-14,6.39,7.67,11.0,4.88,3.73,0.07,44.8,0.63,28.6,2015,2
19,2015-06-18,4.42,3.3,16.0,8.7,5.41,2.54,36.0,1.21,67.06,2015,6
19,2015-08-27,8.66,6.77,13.5,5.2,4.95,1.96,58.9,3.23,88.01,2015,8
19,2015-10-23,5.07,5.2,18.5,5.4,7.89,3.5,56.7,0.451,44.35,2015,10
19,2016-02-18,5.12,6.8,9.25,7.15,23.5,1.62,76.27,2.24,80.03,2016,2
19,2016-05-16,5.2,27.12,22.0,3.24,8.45,1.23,78.18,3.44,64.26,2016,5
19,2016-08-25,6.85,18.5,31.0,4.0,5.19,1.83,60.31,6.53,100.96,2016,8
19,2016-10-20,24.22,26.5,6.0,8.01,17.3,2.46,91.69,4.426,82.83,2016,10
19,2017-03-15,18.53,8.95,9.0,9.78,8.82,0.264,83.76,0.894,59.67,2017,3
19,2017-05-25,24.32,9.25,34.0,0.6,0.67,0.45,85.9,11.66,75.9,2017,5
19,2017-07-27,17.144,9.55,25.0,1.59,0.848,0.567,38.53,5.946,74.78,2017,7
19,2017-08-08,22.29,8.88,15.0,2.24,1.32,1.789,72.59,6.931,81.01,2017,8
19,2017-11-08,11.0,7.95,42.5,4.34,2.72,1.12,20.1,3.023,81.01,2017,11
19,2018-01-29,35.71,8.08,51.0,6.02,2.57,0.909,,3.34,,2018,1
19,2018-02-22,29.768,6.35,24.0,7.09,4.5,2.291,,1.628,,2018,2
19,2018-03-27,17.14,3.8,5.0,8.8,7.24,1.103,114.47,0.518,62.35,2018,3
19,2018-04-17,12.86,3.35,11.0,5.9,2.69,0.554,,0.701,,2018,4
19,2018-05-23,30.26,7.9,19.0,1.34,2.23,0.054,51.37,5.361,76.2,2018,5
19,2018-06-14,11.45,6.15,22.0,0.63,1.155,0.384,,8.985,,2018,6
19,2018-07-18,12.57,4.7,12.0,2.64,2.99,1.077,,1.57,,2018,7
19,2018-08-16,24.99,15.1,27.0,0.6,1.43,0.066,26.8,11.59,72.05,2018,8
19,2018-09-19,19.43,6.95,27.0,1.64,0.8,0.894,,3.5,,2018,9
19,2018-10-03,11.89,7.65,27.0,3.25,1.92,0.389,55.84,2.33,45.96,2018,10
19,2018-11-21,39.427,6.15,26.0,4.21,2.43,1.009,,2.706,,2018,11
19,2018-12-12,25.767,10.5,,6.75,2.49,0.457,,1.754,,2018,12
20,2000-03-23,0.05,1.8,11.4,13.9,2.57,0.04,38.0,,26.5,2000,3
20,2000-06-27,0.62,7.9,34.4,11.1,0.14,0.46,23.0,,27.7,2000,6
20,2000-09-25,1.03,3.1,24.8,8.8,0.1,0.25,14.9,0.73,22.9,2000,9
20,2000-10-27,1.05,3.4,26.8,11.7,3.0,0.0,18.6,0.067,24.5,2000,10
20,2000-11-27,1.05,3.4,26.8,11.7,3.0,0.0,18.6,0.067,24.5,2000,11
20,2001-02-14,0.51,2.7,10.8,13.7,4.96,0.07,18.14,0.14,26.3,2001,2
20,2001-04-20,0.48,4.0,8.8,12.5,5.8,0.08,20.8,0.11,28.3,2001,4
20,2001-08-28,1.05,3.3,14.0,7.4,3.21,0.03,12.15,0.4,26.3,2001,8
20,2001-11-07,1.33,4.8,31.2,11.1,3.0,0.08,12.5,0.29,28.0,2001,11
20,2002-03-18,0.8,2.9,12.3,13.6,10.2,0.04,22.7,0.06,38.6,2002,3
